date,time,comp_level_ft,temperature,year,month,wy
2024-12-18,01:00:49,1.5255905511811025,14.9,2024,12,2025
2024-12-18,01:15:49,1.5223097112860893,14.9,2024,12,2025
2024-12-18,01:30:49,1.5321522309711288,14.9,2024,12,2025
2024-12-18,01:45:49,1.5387139107611547,14.9,2024,12,2025
2024-12-18,02:00:49,1.535433070866142,14.8,2024,12,2025
2024-12-18,02:15:49,1.535433070866142,14.8,2024,12,2025
2024-12-18,02:30:49,1.5288713910761156,14.8,2024,12,2025
2024-12-18,02:45:49,1.5387139107611547,14.8,2024,12,2025
2024-12-18,03:00:49,1.535433070866142,14.8,2024,12,2025
2024-12-18,03:15:49,1.5387139107611547,14.8,2024,12,2025
2024-12-18,03:30:49,1.5288713910761156,14.7,2024,12,2025
2024-12-18,03:45:49,1.5321522309711288,14.7,2024,12,2025
2024-12-18,04:00:49,1.5223097112860893,14.7,2024,12,2025
2024-12-18,04:15:49,1.5091863517060369,14.7,2024,12,2025
2024-12-18,04:30:49,1.5190288713910762,14.7,2024,12,2025
2024-12-18,04:45:49,1.5157480314960632,14.7,2024,12,2025
2024-12-18,05:00:49,1.5255905511811025,14.5,2024,12,2025
2024-12-18,05:15:49,1.5321522309711288,14.5,2024,12,2025
2024-12-18,05:30:49,1.541994750656168,14.5,2024,12,2025
2024-12-18,05:45:49,1.5321522309711288,14.4,2024,12,2025
2024-12-18,06:00:49,1.5387139107611547,14.4,2024,12,2025
2024-12-18,06:15:49,1.541994750656168,14.3,2024,12,2025
2024-12-18,06:30:49,1.545275590551181,14.3,2024,12,2025
2024-12-18,06:45:49,1.5485564304461943,14.3,2024,12,2025
2024-12-18,07:00:49,1.545275590551181,14.3,2024,12,2025
2024-12-18,07:15:49,1.5485564304461943,14.4,2024,12,2025
2024-12-18,07:30:49,1.535433070866142,14.4,2024,12,2025
2024-12-18,07:45:49,1.535433070866142,14.4,2024,12,2025
2024-12-18,08:00:49,1.5485564304461943,14.4,2024,12,2025
2024-12-18,08:15:49,1.5485564304461943,14.4,2024,12,2025
2024-12-18,08:30:49,1.5551181102362204,14.4,2024,12,2025
2024-12-18,08:45:49,1.5518372703412073,14.3,2024,12,2025
2024-12-18,09:00:49,1.5551181102362204,14.2,2024,12,2025
2024-12-18,09:15:49,1.5387139107611547,14,2024,12,2025
2024-12-18,09:30:49,1.541994750656168,14,2024,12,2025
2024-12-18,09:45:49,1.5387139107611547,14.1,2024,12,2025
2024-12-18,10:00:49,1.5255905511811025,14.1,2024,12,2025
2024-12-18,10:15:49,1.5255905511811025,14.2,2024,12,2025
2024-12-18,10:30:49,1.5255905511811025,14.1,2024,12,2025
2024-12-18,10:45:49,1.5157480314960632,14.1,2024,12,2025
2024-12-18,11:00:49,1.5091863517060369,14,2024,12,2025
2024-12-18,11:15:49,1.51246719160105,14.1,2024,12,2025
2024-12-18,11:30:49,1.51246719160105,14,2024,12,2025
2024-12-18,11:45:49,1.5059055118110238,13.9,2024,12,2025
2024-12-18,12:00:49,1.5091863517060369,13.9,2024,12,2025
2024-12-18,12:15:49,1.5026246719160106,14,2024,12,2025
2024-12-18,12:30:49,1.4960629921259843,14,2024,12,2025
2024-12-18,12:45:49,1.4895013123359582,14,2024,12,2025
2024-12-18,13:00:49,1.4895013123359582,14,2024,12,2025
2024-12-18,13:15:49,1.4763779527559056,14,2024,12,2025
2024-12-18,13:30:49,1.4763779527559056,14,2024,12,2025
2024-12-18,13:45:49,1.4927821522309712,14,2024,12,2025
2024-12-18,14:00:49,1.4993438320209975,14,2024,12,2025
2024-12-18,14:15:49,1.5026246719160106,14.1,2024,12,2025
2024-12-18,14:30:49,1.5059055118110238,14.2,2024,12,2025
2024-12-18,14:45:49,1.5157480314960632,14.2,2024,12,2025
2024-12-18,15:00:49,1.5190288713910762,14.2,2024,12,2025
2024-12-18,15:15:49,1.51246719160105,14.2,2024,12,2025
2024-12-18,15:30:49,1.5288713910761156,14.3,2024,12,2025
2024-12-18,15:45:49,1.5288713910761156,14.2,2024,12,2025
2024-12-18,16:00:49,1.5223097112860893,14.2,2024,12,2025
2024-12-18,16:15:49,1.5223097112860893,14.2,2024,12,2025
2024-12-18,16:30:49,1.5157480314960632,14.2,2024,12,2025
2024-12-18,16:45:49,1.51246719160105,14.2,2024,12,2025
2024-12-18,17:00:49,1.5157480314960632,14.2,2024,12,2025
2024-12-18,17:15:49,1.5255905511811025,14.3,2024,12,2025
2024-12-18,17:30:49,1.5288713910761156,14.3,2024,12,2025
2024-12-18,17:45:49,1.5288713910761156,14.3,2024,12,2025
2024-12-18,18:00:49,1.5255905511811025,14.3,2024,12,2025
2024-12-18,18:15:49,1.5223097112860893,14.3,2024,12,2025
2024-12-18,18:30:49,1.5190288713910762,14.3,2024,12,2025
2024-12-18,18:45:49,1.5190288713910762,14.3,2024,12,2025
2024-12-18,19:00:49,1.5321522309711288,14.4,2024,12,2025
2024-12-18,19:15:49,1.5288713910761156,14.4,2024,12,2025
2024-12-18,19:30:49,1.5387139107611547,14.4,2024,12,2025
2024-12-18,19:45:49,1.535433070866142,14.4,2024,12,2025
2024-12-18,20:00:49,1.5387139107611547,14.4,2024,12,2025
2024-12-18,20:15:49,1.5485564304461943,14.4,2024,12,2025
2024-12-18,20:30:49,1.5387139107611547,14.4,2024,12,2025
2024-12-18,20:45:49,1.5387139107611547,14.4,2024,12,2025
2024-12-18,21:00:49,1.5321522309711288,14.4,2024,12,2025
2024-12-18,21:15:49,1.5387139107611547,14.5,2024,12,2025
2024-12-18,21:30:49,1.5288713910761156,14.5,2024,12,2025
2024-12-18,21:45:49,1.5321522309711288,14.5,2024,12,2025
2024-12-18,22:00:49,1.535433070866142,14.5,2024,12,2025
2024-12-18,22:15:49,1.5255905511811025,14.5,2024,12,2025
2024-12-18,22:30:49,1.5255905511811025,14.5,2024,12,2025
2024-12-18,22:45:49,1.5223097112860893,14.5,2024,12,2025
2024-12-18,23:00:49,1.5190288713910762,14.5,2024,12,2025
2024-12-18,23:15:49,1.5255905511811025,14.5,2024,12,2025
2024-12-18,23:30:49,1.5288713910761156,14.5,2024,12,2025
2024-12-18,23:45:49,1.5255905511811025,14.5,2024,12,2025
2024-12-19,00:00:49,1.5190288713910762,14.6,2024,12,2025
2024-12-19,00:15:49,1.5157480314960632,14.6,2024,12,2025
2024-12-19,00:30:49,1.5157480314960632,14.6,2024,12,2025
2024-12-19,00:45:49,1.5157480314960632,14.6,2024,12,2025
2024-12-19,01:00:49,1.5091863517060369,14.6,2024,12,2025
2024-12-19,01:15:49,1.5091863517060369,14.6,2024,12,2025
2024-12-19,01:30:49,1.5190288713910762,14.6,2024,12,2025
2024-12-19,01:45:49,1.5321522309711288,14.6,2024,12,2025
2024-12-19,02:00:49,1.5321522309711288,14.6,2024,12,2025
2024-12-19,02:15:49,1.5387139107611547,14.6,2024,12,2025
2024-12-19,02:30:49,1.535433070866142,14.6,2024,12,2025
2024-12-19,02:45:49,1.5321522309711288,14.6,2024,12,2025
2024-12-19,03:00:49,1.5288713910761156,14.6,2024,12,2025
2024-12-19,03:15:49,1.5255905511811025,14.6,2024,12,2025
2024-12-19,03:30:49,1.5223097112860893,14.6,2024,12,2025
2024-12-19,03:45:49,1.5255905511811025,14.6,2024,12,2025
2024-12-19,04:00:49,1.5288713910761156,14.6,2024,12,2025
2024-12-19,04:15:49,1.5255905511811025,14.6,2024,12,2025
2024-12-19,04:30:49,1.5255905511811025,14.6,2024,12,2025
2024-12-19,04:45:49,1.5190288713910762,14.6,2024,12,2025
2024-12-19,05:00:49,1.5190288713910762,14.6,2024,12,2025
2024-12-19,05:15:49,1.5255905511811025,14.6,2024,12,2025
2024-12-19,05:30:49,1.5288713910761156,14.6,2024,12,2025
2024-12-19,05:45:49,1.5387139107611547,14.6,2024,12,2025
2024-12-19,06:00:49,1.545275590551181,14.6,2024,12,2025
2024-12-19,06:15:49,1.541994750656168,14.6,2024,12,2025
2024-12-19,06:30:49,1.5485564304461943,14.5,2024,12,2025
2024-12-19,06:45:49,1.545275590551181,14.5,2024,12,2025
2024-12-19,07:00:49,1.5518372703412073,14.5,2024,12,2025
2024-12-19,07:15:49,1.5485564304461943,14.5,2024,12,2025
2024-12-19,07:30:49,1.5485564304461943,14.5,2024,12,2025
2024-12-19,07:45:49,1.5583989501312336,14.5,2024,12,2025
2024-12-19,08:00:49,1.5583989501312336,14.5,2024,12,2025
2024-12-19,08:15:49,1.5583989501312336,14.5,2024,12,2025
2024-12-19,08:30:49,1.5551181102362204,14.4,2024,12,2025
2024-12-19,08:45:49,1.541994750656168,14.4,2024,12,2025
2024-12-19,09:00:49,1.541994750656168,14.4,2024,12,2025
2024-12-19,09:15:49,1.5518372703412073,14.4,2024,12,2025
2024-12-19,09:30:49,1.545275590551181,14.3,2024,12,2025
2024-12-19,09:45:49,1.5551181102362204,14.3,2024,12,2025
2024-12-19,10:00:49,1.541994750656168,14.3,2024,12,2025
2024-12-19,10:15:49,1.535433070866142,14.2,2024,12,2025
2024-12-19,10:30:49,1.535433070866142,14.2,2024,12,2025
2024-12-19,10:45:49,1.5288713910761156,14.1,2024,12,2025
2024-12-19,11:00:49,1.5223097112860893,14,2024,12,2025
2024-12-19,11:15:49,1.5157480314960632,14,2024,12,2025
2024-12-19,11:30:49,1.5026246719160106,14,2024,12,2025
2024-12-19,11:45:49,1.4993438320209975,14,2024,12,2025
2024-12-19,12:00:49,1.4960629921259843,14.1,2024,12,2025
2024-12-19,12:15:49,1.4960629921259843,14.1,2024,12,2025
2024-12-19,12:30:49,1.486220472440945,14.1,2024,12,2025
2024-12-19,12:45:49,1.4895013123359582,14.1,2024,12,2025
2024-12-19,13:00:49,1.4927821522309712,14.1,2024,12,2025
2024-12-19,13:15:49,1.4960629921259843,14.1,2024,12,2025
2024-12-19,13:30:49,1.5091863517060369,14.1,2024,12,2025
2024-12-19,13:45:49,1.5091863517060369,14.1,2024,12,2025
2024-12-19,14:00:49,1.5091863517060369,14.1,2024,12,2025
2024-12-19,14:15:49,1.5157480314960632,14.1,2024,12,2025
2024-12-19,14:30:49,1.5190288713910762,14.1,2024,12,2025
2024-12-19,14:45:49,1.5255905511811025,14.2,2024,12,2025
2024-12-19,15:00:49,1.545275590551181,14.2,2024,12,2025
2024-12-19,15:15:49,1.541994750656168,14.2,2024,12,2025
2024-12-19,15:30:49,1.535433070866142,14.2,2024,12,2025
2024-12-19,15:45:49,1.5288713910761156,14.2,2024,12,2025
2024-12-19,16:00:49,1.5255905511811025,14.3,2024,12,2025
2024-12-19,16:15:49,1.5255905511811025,14.3,2024,12,2025
2024-12-19,16:30:49,1.5223097112860893,14.3,2024,12,2025
2024-12-19,16:45:49,1.5190288713910762,14.2,2024,12,2025
2024-12-19,17:00:49,1.5223097112860893,14.3,2024,12,2025
2024-12-19,17:15:49,1.5190288713910762,14.3,2024,12,2025
2024-12-19,17:30:49,1.5255905511811025,14.3,2024,12,2025
2024-12-19,17:45:49,1.5288713910761156,14.3,2024,12,2025
2024-12-19,18:00:49,1.535433070866142,14.3,2024,12,2025
2024-12-19,18:15:49,1.5255905511811025,14.3,2024,12,2025
2024-12-19,18:30:49,1.5255905511811025,14.3,2024,12,2025
2024-12-19,18:45:49,1.5255905511811025,14.3,2024,12,2025
2024-12-19,19:00:49,1.5255905511811025,14.4,2024,12,2025
2024-12-19,19:15:49,1.5255905511811025,14.4,2024,12,2025
2024-12-19,19:30:49,1.5387139107611547,14.4,2024,12,2025
2024-12-19,19:45:49,1.5387139107611547,14.4,2024,12,2025
2024-12-19,20:00:49,1.5387139107611547,14.4,2024,12,2025
2024-12-19,20:15:49,1.541994750656168,14.4,2024,12,2025
2024-12-19,20:30:49,1.5288713910761156,14.4,2024,12,2025
2024-12-19,20:45:49,1.5288713910761156,14.4,2024,12,2025
2024-12-19,21:00:49,1.5288713910761156,14.4,2024,12,2025
2024-12-19,21:15:49,1.5288713910761156,14.5,2024,12,2025
2024-12-19,21:30:49,1.5288713910761156,14.5,2024,12,2025
2024-12-19,21:45:49,1.5223097112860893,14.5,2024,12,2025
2024-12-19,22:00:49,1.535433070866142,14.5,2024,12,2025
2024-12-19,22:15:49,1.5321522309711288,14.5,2024,12,2025
2024-12-19,22:30:49,1.5288713910761156,14.5,2024,12,2025
2024-12-19,22:45:49,1.5288713910761156,14.5,2024,12,2025
2024-12-19,23:00:49,1.5223097112860893,14.5,2024,12,2025
2024-12-19,23:15:49,1.5255905511811025,14.5,2024,12,2025
2024-12-19,23:30:49,1.5288713910761156,14.5,2024,12,2025
2024-12-19,23:45:49,1.5288713910761156,14.5,2024,12,2025
2024-12-20,00:00:49,1.5321522309711288,14.5,2024,12,2025
2024-12-20,00:15:49,1.5288713910761156,14.6,2024,12,2025
2024-12-20,00:30:49,1.5321522309711288,14.6,2024,12,2025
2024-12-20,00:45:49,1.5387139107611547,14.6,2024,12,2025
2024-12-20,01:00:49,1.535433070866142,14.6,2024,12,2025
2024-12-20,01:15:49,1.5387139107611547,14.6,2024,12,2025
2024-12-20,01:30:49,1.5485564304461943,14.6,2024,12,2025
2024-12-20,01:45:49,1.545275590551181,14.6,2024,12,2025
2024-12-20,02:00:49,1.5518372703412073,14.6,2024,12,2025
2024-12-20,02:15:49,1.5518372703412073,14.6,2024,12,2025
2024-12-20,02:30:49,1.5551181102362204,14.6,2024,12,2025
2024-12-20,02:45:49,1.5518372703412073,14.6,2024,12,2025
2024-12-20,03:00:49,1.5551181102362204,14.6,2024,12,2025
2024-12-20,03:15:49,1.545275590551181,14.6,2024,12,2025
2024-12-20,03:30:49,1.5321522309711288,14.6,2024,12,2025
2024-12-20,03:45:49,1.5255905511811025,14.6,2024,12,2025
2024-12-20,04:00:49,1.5223097112860893,14.6,2024,12,2025
2024-12-20,04:15:49,1.5255905511811025,14.6,2024,12,2025
2024-12-20,04:30:49,1.5190288713910762,14.6,2024,12,2025
2024-12-20,04:45:49,1.5190288713910762,14.6,2024,12,2025
2024-12-20,05:00:49,1.5288713910761156,14.6,2024,12,2025
2024-12-20,05:15:49,1.5288713910761156,14.6,2024,12,2025
2024-12-20,05:30:49,1.541994750656168,14.6,2024,12,2025
2024-12-20,05:45:49,1.541994750656168,14.6,2024,12,2025
2024-12-20,06:00:49,1.5387139107611547,14.6,2024,12,2025
2024-12-20,06:15:49,1.5518372703412073,14.6,2024,12,2025
2024-12-20,06:30:49,1.5321522309711288,14.5,2024,12,2025
2024-12-20,06:45:49,1.535433070866142,14.5,2024,12,2025
2024-12-20,07:00:49,1.5387139107611547,14.5,2024,12,2025
2024-12-20,07:15:49,1.5387139107611547,14.5,2024,12,2025
2024-12-20,07:30:49,1.5551181102362204,14.5,2024,12,2025
2024-12-20,07:45:49,1.5583989501312336,14.5,2024,12,2025
2024-12-20,08:00:49,1.5748031496062993,14.5,2024,12,2025
2024-12-20,08:15:49,1.5813648293963254,14.5,2024,12,2025
2024-12-20,08:30:49,1.5780839895013123,14.5,2024,12,2025
2024-12-20,08:45:49,1.5649606299212597,14.5,2024,12,2025
2024-12-20,09:00:49,1.5551181102362204,14.5,2024,12,2025
2024-12-20,09:15:49,1.5387139107611547,14.3,2024,12,2025
2024-12-20,09:30:49,1.541994750656168,14.1,2024,12,2025
2024-12-20,09:45:49,1.5551181102362204,14.1,2024,12,2025
2024-12-20,10:00:49,1.5485564304461943,14,2024,12,2025
2024-12-20,10:15:49,1.5387139107611547,14,2024,12,2025
2024-12-20,10:30:49,1.5255905511811025,14,2024,12,2025
2024-12-20,10:45:49,1.5091863517060369,14,2024,12,2025
2024-12-20,11:00:49,1.4993438320209975,14,2024,12,2025
2024-12-20,11:15:49,1.5026246719160106,13.9,2024,12,2025
2024-12-20,11:30:49,1.5026246719160106,13.9,2024,12,2025
2024-12-20,11:45:49,1.4993438320209975,13.8,2024,12,2025
2024-12-20,12:00:49,1.5026246719160106,13.8,2024,12,2025
2024-12-20,12:15:49,1.5026246719160106,13.8,2024,12,2025
2024-12-20,12:30:49,1.4927821522309712,13.9,2024,12,2025
2024-12-20,12:45:49,1.4927821522309712,13.9,2024,12,2025
2024-12-20,13:00:49,1.4895013123359582,13.9,2024,12,2025
2024-12-20,13:15:49,1.486220472440945,14,2024,12,2025
2024-12-20,13:30:49,1.5059055118110238,14,2024,12,2025
2024-12-20,13:45:49,1.5157480314960632,14.1,2024,12,2025
2024-12-20,14:00:49,1.5387139107611547,14.2,2024,12,2025
2024-12-20,14:15:49,1.5551181102362204,14.3,2024,12,2025
2024-12-20,14:30:49,1.5518372703412073,14.4,2024,12,2025
2024-12-20,14:45:49,1.5616797900262467,14.4,2024,12,2025
2024-12-20,15:00:49,1.545275590551181,14.5,2024,12,2025
2024-12-20,15:15:49,1.5485564304461943,14.4,2024,12,2025
2024-12-20,15:30:49,1.5583989501312336,14.4,2024,12,2025
2024-12-20,15:45:49,1.5551181102362204,14.5,2024,12,2025
2024-12-20,16:00:49,1.5649606299212597,14.5,2024,12,2025
2024-12-20,16:15:49,1.5551181102362204,14.4,2024,12,2025
2024-12-20,16:30:49,1.5518372703412073,14.4,2024,12,2025
2024-12-20,16:45:49,1.545275590551181,14.4,2024,12,2025
2024-12-20,17:00:49,1.535433070866142,14.4,2024,12,2025
2024-12-20,17:15:49,1.541994750656168,14.4,2024,12,2025
2024-12-20,17:30:49,1.541994750656168,14.5,2024,12,2025
2024-12-20,17:45:49,1.5387139107611547,14.4,2024,12,2025
2024-12-20,18:00:49,1.5387139107611547,14.4,2024,12,2025
2024-12-20,18:15:49,1.5321522309711288,14.4,2024,12,2025
2024-12-20,18:30:49,1.5223097112860893,14.4,2024,12,2025
2024-12-20,18:45:49,1.5059055118110238,14.4,2024,12,2025
2024-12-20,19:00:49,1.5059055118110238,14.4,2024,12,2025
2024-12-20,19:15:49,1.5190288713910762,14.5,2024,12,2025
2024-12-20,19:30:49,1.5288713910761156,14.5,2024,12,2025
2024-12-20,19:45:49,1.5321522309711288,14.5,2024,12,2025
2024-12-20,20:00:49,1.5321522309711288,14.5,2024,12,2025
2024-12-20,20:15:49,1.535433070866142,14.5,2024,12,2025
2024-12-20,20:30:49,1.5321522309711288,14.5,2024,12,2025
2024-12-20,20:45:49,1.5387139107611547,14.5,2024,12,2025
2024-12-20,21:00:49,1.5518372703412073,14.5,2024,12,2025
2024-12-20,21:15:49,1.5551181102362204,14.5,2024,12,2025
2024-12-20,21:30:49,1.5649606299212597,14.5,2024,12,2025
2024-12-20,21:45:49,1.5649606299212597,14.5,2024,12,2025
2024-12-20,22:00:49,1.5649606299212597,14.5,2024,12,2025
2024-12-20,22:15:49,1.5485564304461943,14.5,2024,12,2025
2024-12-20,22:30:49,1.5387139107611547,14.5,2024,12,2025
2024-12-20,22:45:49,1.5387139107611547,14.5,2024,12,2025
2024-12-20,23:00:49,1.545275590551181,14.5,2024,12,2025
2024-12-20,23:15:49,1.5551181102362204,14.5,2024,12,2025
2024-12-20,23:30:49,1.5485564304461943,14.5,2024,12,2025
2024-12-20,23:45:49,1.545275590551181,14.5,2024,12,2025
2024-12-21,00:00:49,1.5223097112860893,14.5,2024,12,2025
2024-12-21,00:15:49,1.51246719160105,14.5,2024,12,2025
2024-12-21,00:30:49,1.5091863517060369,14.5,2024,12,2025
2024-12-21,00:45:49,1.51246719160105,14.5,2024,12,2025
2024-12-21,01:00:49,1.51246719160105,14.5,2024,12,2025
2024-12-21,01:15:49,1.51246719160105,14.5,2024,12,2025
2024-12-21,01:30:49,1.5223097112860893,14.5,2024,12,2025
2024-12-21,01:45:49,1.5288713910761156,14.5,2024,12,2025
2024-12-21,02:00:49,1.5223097112860893,14.5,2024,12,2025
2024-12-21,02:15:49,1.5255905511811025,14.5,2024,12,2025
2024-12-21,02:30:49,1.5255905511811025,14.4,2024,12,2025
2024-12-21,02:45:49,1.535433070866142,14.4,2024,12,2025
2024-12-21,03:00:49,1.5485564304461943,14.4,2024,12,2025
2024-12-21,03:15:49,1.5551181102362204,14.4,2024,12,2025
2024-12-21,03:30:49,1.545275590551181,14.4,2024,12,2025
2024-12-21,03:45:49,1.5223097112860893,14.4,2024,12,2025
2024-12-21,04:00:49,1.5091863517060369,14.4,2024,12,2025
2024-12-21,04:15:49,1.5091863517060369,14.4,2024,12,2025
2024-12-21,04:30:49,1.5190288713910762,14.4,2024,12,2025
2024-12-21,04:45:49,1.5288713910761156,14.3,2024,12,2025
2024-12-21,05:00:49,1.5321522309711288,14.3,2024,12,2025
2024-12-21,05:15:49,1.545275590551181,14.3,2024,12,2025
2024-12-21,05:30:49,1.535433070866142,14.2,2024,12,2025
2024-12-21,05:45:49,1.5485564304461943,14.1,2024,12,2025
2024-12-21,06:00:49,1.5387139107611547,14.1,2024,12,2025
2024-12-21,06:15:49,1.5288713910761156,14.1,2024,12,2025
2024-12-21,06:30:49,1.5518372703412073,14.1,2024,12,2025
2024-12-21,06:45:49,1.541994750656168,14.1,2024,12,2025
2024-12-21,07:00:49,1.535433070866142,14,2024,12,2025
2024-12-21,07:15:49,1.5485564304461943,14,2024,12,2025
2024-12-21,07:30:49,1.5387139107611547,14.1,2024,12,2025
2024-12-21,07:45:49,1.541994750656168,14.1,2024,12,2025
2024-12-21,08:00:49,1.5485564304461943,14.1,2024,12,2025
2024-12-21,08:15:49,1.545275590551181,14.2,2024,12,2025
2024-12-21,08:30:49,1.5387139107611547,14.2,2024,12,2025
2024-12-21,08:45:49,1.5321522309711288,14.2,2024,12,2025
2024-12-21,09:00:49,1.5288713910761156,14.2,2024,12,2025
2024-12-21,09:15:49,1.5387139107611547,14.1,2024,12,2025
2024-12-21,09:30:49,1.5387139107611547,14.1,2024,12,2025
2024-12-21,09:45:49,1.545275590551181,14.1,2024,12,2025
2024-12-21,10:00:49,1.5518372703412073,14.1,2024,12,2025
2024-12-21,10:15:49,1.5485564304461943,14,2024,12,2025
2024-12-21,10:30:49,1.541994750656168,14,2024,12,2025
2024-12-21,10:45:49,1.5288713910761156,14,2024,12,2025
2024-12-21,11:00:49,1.51246719160105,14,2024,12,2025
2024-12-21,11:15:49,1.4927821522309712,14,2024,12,2025
2024-12-21,11:30:49,1.4829396325459319,13.9,2024,12,2025
2024-12-21,11:45:49,1.4927821522309712,13.9,2024,12,2025
2024-12-21,12:00:49,1.4960629921259843,13.9,2024,12,2025
2024-12-21,12:15:49,1.5059055118110238,14,2024,12,2025
2024-12-21,12:30:49,1.5059055118110238,14,2024,12,2025
2024-12-21,12:45:49,1.51246719160105,14.1,2024,12,2025
2024-12-21,13:00:49,1.51246719160105,14.1,2024,12,2025
2024-12-21,13:15:49,1.5091863517060369,14.2,2024,12,2025
2024-12-21,13:30:49,1.4993438320209975,14.2,2024,12,2025
2024-12-21,13:45:49,1.5157480314960632,14.2,2024,12,2025
2024-12-21,14:00:49,1.5157480314960632,14.3,2024,12,2025
2024-12-21,14:15:49,1.5321522309711288,14.3,2024,12,2025
2024-12-21,14:30:49,1.541994750656168,14.4,2024,12,2025
2024-12-21,14:45:49,1.5255905511811025,14.4,2024,12,2025
2024-12-21,15:00:49,1.5190288713910762,14.4,2024,12,2025
2024-12-21,15:15:49,1.5190288713910762,14.4,2024,12,2025
2024-12-21,15:30:49,1.5190288713910762,14.4,2024,12,2025
2024-12-21,15:45:49,1.5387139107611547,14.5,2024,12,2025
2024-12-21,16:00:49,1.5387139107611547,14.5,2024,12,2025
2024-12-21,16:15:49,1.5387139107611547,14.5,2024,12,2025
2024-12-21,16:30:49,1.5387139107611547,14.5,2024,12,2025
2024-12-21,16:45:49,1.5321522309711288,14.6,2024,12,2025
2024-12-21,17:00:49,1.5190288713910762,14.6,2024,12,2025
2024-12-21,17:15:49,1.5091863517060369,14.6,2024,12,2025
2024-12-21,17:30:49,1.5157480314960632,14.7,2024,12,2025
2024-12-21,17:45:49,1.5157480314960632,14.7,2024,12,2025
2024-12-21,18:00:49,1.5321522309711288,14.7,2024,12,2025
2024-12-21,18:15:49,1.5387139107611547,14.7,2024,12,2025
2024-12-21,18:30:49,1.5321522309711288,14.7,2024,12,2025
2024-12-21,18:45:49,1.5321522309711288,14.7,2024,12,2025
2024-12-21,19:00:49,1.5387139107611547,14.7,2024,12,2025
2024-12-21,19:15:49,1.535433070866142,14.7,2024,12,2025
2024-12-21,19:30:49,1.5518372703412073,14.8,2024,12,2025
2024-12-21,19:45:49,1.535433070866142,14.8,2024,12,2025
2024-12-21,20:00:49,1.5255905511811025,14.8,2024,12,2025
2024-12-21,20:15:49,1.5223097112860893,14.8,2024,12,2025
2024-12-21,20:30:49,1.5157480314960632,14.8,2024,12,2025
2024-12-21,20:45:49,1.5223097112860893,14.8,2024,12,2025
2024-12-21,21:00:49,1.535433070866142,14.8,2024,12,2025
2024-12-21,21:15:49,1.541994750656168,14.8,2024,12,2025
2024-12-21,21:30:49,1.5387139107611547,14.9,2024,12,2025
2024-12-21,21:45:49,1.545275590551181,14.9,2024,12,2025
2024-12-21,22:00:49,1.5387139107611547,14.9,2024,12,2025
2024-12-21,22:15:49,1.535433070866142,14.9,2024,12,2025
2024-12-21,22:30:49,1.535433070866142,14.9,2024,12,2025
2024-12-21,22:45:49,1.5255905511811025,14.9,2024,12,2025
2024-12-21,23:00:49,1.5321522309711288,14.9,2024,12,2025
2024-12-21,23:15:49,1.5223097112860893,14.9,2024,12,2025
2024-12-21,23:30:49,1.5255905511811025,14.9,2024,12,2025
2024-12-21,23:45:49,1.5223097112860893,15,2024,12,2025
2024-12-22,00:00:49,1.5255905511811025,15,2024,12,2025
2024-12-22,00:15:49,1.5255905511811025,15,2024,12,2025
2024-12-22,00:30:49,1.5288713910761156,15,2024,12,2025
2024-12-22,00:45:49,1.5255905511811025,15,2024,12,2025
2024-12-22,01:00:49,1.5255905511811025,15,2024,12,2025
2024-12-22,01:15:49,1.5288713910761156,15,2024,12,2025
2024-12-22,01:30:49,1.5223097112860893,15,2024,12,2025
2024-12-22,01:45:49,1.5321522309711288,15,2024,12,2025
2024-12-22,02:00:49,1.5321522309711288,15,2024,12,2025
2024-12-22,02:15:49,1.5321522309711288,15,2024,12,2025
2024-12-22,02:30:49,1.5190288713910762,14.9,2024,12,2025
2024-12-22,02:45:49,1.5059055118110238,14.9,2024,12,2025
2024-12-22,03:00:49,1.5026246719160106,14.9,2024,12,2025
2024-12-22,03:15:49,1.5026246719160106,14.9,2024,12,2025
2024-12-22,03:30:49,1.51246719160105,14.9,2024,12,2025
2024-12-22,03:45:49,1.5190288713910762,14.9,2024,12,2025
2024-12-22,04:00:49,1.545275590551181,14.9,2024,12,2025
2024-12-22,04:15:49,1.5485564304461943,14.9,2024,12,2025
2024-12-22,04:30:49,1.5387139107611547,14.9,2024,12,2025
2024-12-22,04:45:49,1.541994750656168,14.9,2024,12,2025
2024-12-22,05:00:49,1.5321522309711288,14.9,2024,12,2025
2024-12-22,05:15:49,1.5190288713910762,14.8,2024,12,2025
2024-12-22,05:30:49,1.5255905511811025,14.8,2024,12,2025
2024-12-22,05:45:49,1.5321522309711288,14.8,2024,12,2025
2024-12-22,06:00:49,1.535433070866142,14.7,2024,12,2025
2024-12-22,06:15:49,1.5321522309711288,14.7,2024,12,2025
2024-12-22,06:30:49,1.5288713910761156,14.7,2024,12,2025
2024-12-22,06:45:49,1.5518372703412073,14.7,2024,12,2025
2024-12-22,07:00:49,1.5551181102362204,14.6,2024,12,2025
2024-12-22,07:15:49,1.5616797900262467,14.6,2024,12,2025
2024-12-22,07:30:49,1.5616797900262467,14.6,2024,12,2025
2024-12-22,07:45:49,1.5485564304461943,14.7,2024,12,2025
2024-12-22,08:00:49,1.545275590551181,14.7,2024,12,2025
2024-12-22,08:15:49,1.5485564304461943,14.6,2024,12,2025
2024-12-22,08:30:49,1.5616797900262467,14.6,2024,12,2025
